E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_35_628.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_35_628.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_35_628.jpg, 0, 1, 0, 30.21603
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_35_730.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_35_730.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_35_730.jpg, 0, 1, 0, 30.21343
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_35_831.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_35_831.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_35_831.jpg, 0.2879838, 1, 0, 30.19172
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_35_932.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_35_932.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_35_932.jpg, 0.001868103, 1, 0, 30.21259
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_36_033.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_36_033.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_36_033.jpg, 0, 1, 0, 30.21229
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_36_134.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_36_134.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_36_134.jpg, 0, 1, 0, 30.21404
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_36_234.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_36_234.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_36_234.jpg, 0, 1, 0, 30.21199
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_36_335.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_36_335.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_36_335.jpg, 0, 1, 0, 30.21162
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_36_435.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_36_435.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_36_435.jpg, 0, 1, 0, 30.21037
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_36_536.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_36_536.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_36_536.jpg, 0, 1, 0, 30.20991
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_36_637.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_36_637.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_36_637.jpg, 0, 1, 0, 30.21551
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_36_964.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_36_964.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_36_964.jpg, 0, 1, 0, 30.20909
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_37_061.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_37_061.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_37_061.jpg, 0, 1, 0, 30.20465
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_37_161.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_37_161.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_37_161.jpg, 0, 1, 0, 30.20463
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_37_262.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_37_262.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_37_262.jpg, 0, 1, 0, 30.20372
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_37_362.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_37_362.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_37_362.jpg, 0, 1, 0, 30.19997
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_37_463.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_37_463.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_37_463.jpg, -0.2470198, 1, 0, 30.17923
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_37_565.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_37_565.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_37_565.jpg, -0.4466479, 1, 0, 30.16766
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_37_665.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_37_665.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_37_665.jpg, -0.1451827, 1, 0, 30.20333
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_37_766.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_37_766.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_37_766.jpg, 0, 1, 0, 30.18892
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_37_867.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_37_867.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_37_867.jpg, 0, 1, 0, 30.18273
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_37_969.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_37_969.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_37_969.jpg, 0, 1, 0, 30.19072
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_38_070.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_38_070.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_38_070.jpg, 0, 1, 0, 30.19121
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_38_170.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_38_170.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_38_170.jpg, 0, 1, 0, 30.19187
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_38_270.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_38_270.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_38_270.jpg, 0, 1, 0, 30.19074
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_38_371.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_38_371.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_38_371.jpg, 0, 1, 0, 30.19355
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_38_471.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_38_471.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_38_471.jpg, -0.04074781, 1, 0, 30.19173
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_38_573.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_38_573.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_38_573.jpg, -0.3414201, 1, 0, 30.16602
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_38_673.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_38_673.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_38_673.jpg, -0.302126, 1, 0, 30.18645
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_38_774.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_38_774.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_38_774.jpg, -0.00603952, 1, 0, 30.19213
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_38_874.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_38_874.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_38_874.jpg, 0, 1, 0, 30.19357
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_38_975.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_38_975.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_38_975.jpg, 0, 1, 0, 30.19592
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_39_075.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_39_075.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_39_075.jpg, -0.1238808, 1, 0, 30.19481
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_39_177.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_39_177.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_39_177.jpg, -0.4224153, 1, 0, 30.16018
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_39_277.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_39_277.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_39_277.jpg, -0.4311396, 1, 0, 30.17583
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_39_377.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_39_377.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_39_377.jpg, -0.1314927, 1, 0, 30.20082
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_39_479.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_39_479.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_39_479.jpg, 0, 1, 0, 30.19576
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_39_579.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_39_579.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_39_579.jpg, 0, 1, 0, 30.20115
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_39_680.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_39_680.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_39_680.jpg, 0, 1, 0, 30.19947
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_39_781.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_39_781.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_39_781.jpg, -0.05531639, 1, 0, 30.19648
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_39_881.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_39_881.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_39_881.jpg, -0.3556152, 1, 0, 30.17088
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_39_981.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_39_981.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_39_981.jpg, -0.6582753, 1, 0, 30.13351
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_40_081.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_40_081.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_40_081.jpg, -0.4488817, 1, 0, 30.19349
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_40_183.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_40_183.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_40_183.jpg, -0.1499461, 1, 0, 30.20477
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_40_283.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_40_283.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_40_283.jpg, 0, 1, 0, 30.19744
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_40_385.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_40_385.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_40_385.jpg, 0, 1, 0, 30.19714
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_40_485.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_40_485.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_40_485.jpg, -0.3001329, 1, 0, 30.182
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_40_586.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_40_586.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_40_586.jpg, -0.602278, 1, 0, 30.13207
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_40_688.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_40_688.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_40_688.jpg, -0.6472818, 1, 0, 30.16331
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_40_788.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_40_788.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_40_788.jpg, -0.348339, 1, 0, 30.20655
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_40_888.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_40_888.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_40_888.jpg, -0.0491894, 1, 0, 30.20004
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_40_991.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_40_991.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_40_991.jpg, 0, 1, 0, 30.20177
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_41_091.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_41_091.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_41_091.jpg, -0.08080021, 1, 0, 30.203
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_41_190.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_41_190.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_41_190.jpg, -0.3779721, 1, 0, 30.15883
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_41_292.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_41_292.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_41_292.jpg, -0.4728231, 1, 0, 30.16847
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_41_392.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_41_392.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_41_392.jpg, -0.1741946, 1, 0, 30.19858
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_41_493.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_41_493.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_41_493.jpg, 0, 1, 0, 30.19125
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_41_594.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_41_594.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_41_594.jpg, -0.09487171, 1, 0, 30.19679
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_41_694.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_41_694.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_41_694.jpg, -0.3948153, 1, 0, 30.17059
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_41_795.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_41_795.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_41_795.jpg, -0.6934726, 1, 0, 30.11961
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_41_895.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_41_895.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_41_895.jpg, -0.833347, 1, 0, 30.12487
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_41_996.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_41_996.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_41_996.jpg, -0.5357258, 1, 0, 30.22935
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_42_096.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_42_096.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_42_096.jpg, -0.2337819, 1, 0, 30.20817
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_42_197.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_42_197.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_42_197.jpg, -0.2646414, 1, 0, 30.22223
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_42_297.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_42_297.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_42_297.jpg, -0.4026543, 1, 0, 30.18772
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_42_398.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_42_398.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_42_398.jpg, -0.1032036, 1, 0, 30.20928
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_42_499.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_42_499.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_42_499.jpg, 0, 1, 0, 30.19437
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_42_599.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_42_599.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_42_599.jpg, 0, 1, 0, 30.2028
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_42_700.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_42_700.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_42_700.jpg, 0, 1, 0, 30.19603
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_42_800.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_42_800.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_42_800.jpg, 0, 1, 0, 30.19595
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_42_900.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_42_900.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_42_900.jpg, -0.2569323, 1, 0, 30.17736
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_43_001.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_43_001.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_43_001.jpg, -0.5556739, 1, 0, 30.13962
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_43_101.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_43_101.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_43_101.jpg, -0.3482805, 1, 0, 30.19344
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_43_204.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_43_204.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_43_204.jpg, -0.04803597, 1, 0, 30.19136
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_43_304.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_43_304.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_43_304.jpg, 0, 1, 0, 30.18882
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_43_406.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_43_406.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_43_406.jpg, 0, 1, 0, 30.19088
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_43_507.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_43_507.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_43_507.jpg, 0, 1, 0, 30.1885
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_43_609.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_43_609.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_43_609.jpg, -0.2995349, 1, 0, 30.1701
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_43_710.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_43_710.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_43_710.jpg, -0.4600395, 1, 0, 30.15461
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_43_812.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_43_812.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_43_812.jpg, -0.1569371, 1, 0, 30.19358
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_43_912.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_43_912.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_43_912.jpg, 0, 1, 0, 30.18713
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_44_014.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_44_014.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_44_014.jpg, 0, 1, 0, 30.19263
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_44_650.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_44_650.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_44_650.jpg, 1, 1, 0, 30.09599
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_44_749.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_44_749.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_44_749.jpg, 0.7062052, 1, 0, 30.19134
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_44_850.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_44_850.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_44_850.jpg, 0.4018093, 1, 0, 10.69925
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_44_950.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_44_950.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_44_950.jpg, 0.1021726, 1, 0, 8.730224
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_45_052.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_45_052.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_45_052.jpg, -0.1086678, 1, 0, 7.642137
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_45_151.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_45_151.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_45_151.jpg, -0.4123665, 0.7121208, 0, 6.783368
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_45_253.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_45_253.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_45_253.jpg, -0.7108475, 0, 0.0810012, 5.783294
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_45_353.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_45_353.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_45_353.jpg, -0.6304508, 0, 0.3791289, 4.573503
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_45_454.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_45_454.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_45_454.jpg, 0.152907, 0, 0.6808462, 2.907608
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_45_555.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_45_555.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_45_555.jpg, 0.4518604, 0, 0.9797996, 1.73847
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_45_655.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_45_655.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_45_655.jpg, 0.7547932, 0, 1, 0.5640744
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_45_758.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_45_758.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_45_758.jpg, 1, 0, 1, 0.147964
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_45_858.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_45_858.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_45_858.jpg, 1, 0, 1, 0.5479472
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_45_959.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_45_959.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_45_959.jpg, 1, 0, 1, 0.8816434
E:\SELF DRIVING\Udacity\IMG\center_2020_09_10_05_14_46_059.jpg, E:\SELF DRIVING\Udacity\IMG\left_2020_09_10_05_14_46_059.jpg, E:\SELF DRIVING\Udacity\IMG\right_2020_09_10_05_14_46_059.jpg, 1, 0, 1, 1.210905
